,mslp_pc_0_daily,mslp_pc_1_daily,mslp_pc_2_daily,mslp_pc_3_daily,mslp_pc_4_daily
1989-07-17,-306.49835,-853.7546,-605.07935,-340.7112,-80.98452
1989-07-18,-414.5982,-541.64166,-469.22662,-164.33691,-71.57783
1989-07-19,-505.13632,-288.46036,-104.53017,-235.30092,95.822464
1989-07-20,-795.90686,202.87936,227.83345,-345.5121,-167.05122
1989-07-21,-886.5297,278.0633,378.41068,-220.7255,-166.32314
1989-07-22,-777.84827,365.9553,370.1619,-252.03423,-220.89404
1989-07-23,-757.5453,124.173225,525.3989,-128.60164,-141.70175
1989-07-24,-1148.148,-90.07247,558.2058,-204.23238,45.558388
1989-07-25,-860.2346,-116.90819,708.3302,-34.764355,-125.158
1989-07-26,-409.64117,-371.81818,786.9214,388.07285,11.86726
1989-07-27,-25.492384,-487.9186,588.5021,328.4475,105.53147
1989-07-28,301.0324,-354.62387,690.82263,136.44514,116.80389
1989-07-29,550.9615,-375.51224,623.75415,-70.71835,383.44388
1989-07-30,620.167,-443.77142,-16.242,58.92869,498.35135
1989-07-31,757.34094,-567.42004,-727.8088,433.87943,206.65103
1989-08-01,934.5217,-535.2081,-944.1968,591.7278,146.77377
1989-08-02,892.3504,-395.5359,-387.06244,608.07495,180.85606
1989-08-03,750.49634,-351.78903,-449.85107,363.4915,173.95998
1989-08-04,675.0054,-29.615923,-661.3074,-4.4349957,-8.747724
1989-08-05,830.92804,411.8626,-610.20013,-198.29218,64.47058
1989-08-06,818.91266,537.17957,-456.65088,-180.36087,91.7573
1989-08-07,657.4333,461.23453,-24.485424,-70.66127,-65.4763
1989-08-08,410.76556,272.25076,222.86258,52.774963,-335.10583
1989-08-09,377.14743,289.15768,6.0198865,215.8449,-324.4483
1989-08-10,901.22217,469.7082,187.78911,124.32509,-285.09372
1989-08-11,1571.5848,552.5768,338.12662,243.06148,-52.26886
1989-08-12,1714.299,237.44963,335.9539,127.12655,-43.17148
1989-08-13,1491.9791,537.2457,357.948,-274.60553,-65.324524
1989-08-14,1213.9584,1060.0222,531.958,-459.1916,-128.96327
1989-08-15,1222.4203,858.50073,776.74335,-320.0819,-82.91902
1989-08-16,1017.81604,128.72192,740.7863,-142.589,222.53181
1989-08-17,662.09894,-523.32477,724.5102,134.55836,196.9991
1989-08-18,540.5821,-758.53955,787.3432,-252.78802,133.36812
1989-08-19,279.13052,-3.260605,719.4092,-420.22708,94.50745
1989-08-20,388.469,557.279,842.30646,-121.56347,-109.64715
1989-08-21,589.1652,-123.741,708.05176,89.33397,-242.81491
1989-08-22,174.61371,-491.0472,678.7871,476.91232,-273.18314
1989-08-23,300.1099,-835.6939,378.77277,384.81573,-80.5678
1989-08-24,436.87805,-759.85913,-475.84067,-19.129648,-117.867355
1989-08-25,239.30417,-374.19147,-956.9735,49.21155,-349.88034
1989-08-26,-117.00216,-100.47858,-976.84247,41.112793,-158.98923
1989-08-27,-518.4914,-170.31291,-827.1811,210.0668,200.36531
1989-08-28,-333.7658,-211.90695,-549.86456,321.6626,96.30534
1989-08-29,195.60657,103.245995,-70.49451,351.22266,-314.84848
1989-08-30,507.7528,448.3188,771.2533,812.11835,3.3577914
1989-08-31,582.8698,-312.26028,617.8619,794.95654,531.42737
1989-09-01,48.593567,-544.71356,-284.28128,307.89038,374.7289
1989-09-02,-643.22473,-616.1168,-749.4743,240.43887,82.53788
1989-09-03,-634.0371,-343.17648,-66.41449,487.01996,-169.81253
1989-09-04,-431.8883,-473.4683,278.2903,627.5646,131.95198
1989-09-05,132.26212,-711.7432,537.94147,246.62282,283.72412
1989-09-06,646.8453,-1138.856,489.54428,-193.5528,672.4795
1989-09-07,-85.12878,-908.1431,-249.1014,-574.1668,647.0967
1989-09-08,-1072.8845,-318.5949,-621.9214,-1.7928447,562.64734
1989-09-09,-1447.0403,108.163345,-533.9904,568.4697,338.23663
1989-09-10,-1588.4253,54.523483,-299.23615,688.9342,225.69604
1989-09-11,-1366.8085,-106.94619,57.6028,323.552,176.96732
1989-09-12,-898.2267,83.66295,448.14822,116.048096,44.298176
1989-09-13,70.217155,174.28218,547.053,217.20099,54.513535
1989-09-14,977.52386,157.27367,358.8749,51.850624,-103.224724
1989-09-15,1547.9379,577.5173,285.07224,-191.71814,-472.99927
1989-09-16,1739.8344,315.42938,682.2537,49.982395,-88.18098
1989-09-17,1404.2457,449.3899,810.9582,-406.29742,184.58826
1989-09-18,1130.8489,705.2848,790.4735,-691.3816,-174.23845
1989-09-19,1000.99304,512.3213,974.84863,-333.58,-244.73026
1989-09-20,941.39014,60.526527,1354.436,-507.9845,72.10893
1989-09-21,172.05257,-439.88504,766.4863,-544.4902,661.9991
1989-09-22,-329.21097,197.34299,482.4636,-43.474136,117.25634
1989-09-23,-240.0998,264.5275,602.09576,23.297808,-162.38245
1989-09-24,157.32082,-43.577656,1370.0146,340.79654,67.52392
1989-09-25,648.00494,-521.9224,1003.80426,385.8489,449.42416
1989-09-26,400.01804,-520.1482,849.31635,653.4607,431.47522
1989-09-27,-252.02582,-909.7054,72.06335,463.44464,895.75244
1989-09-28,-1129.9753,-1077.8727,-417.5718,482.49313,441.97092
1989-09-29,-1240.567,-1311.4983,-860.15515,139.63493,349.55927
1989-09-30,-1320.7594,-1400.536,-970.55676,291.93228,-8.501609
1989-10-01,-647.72644,-1844.6139,-744.9468,30.97104,383.21762
1989-10-02,-453.3306,-1448.4465,-1478.405,-172.61372,-341.94452
1989-10-03,-884.7601,-654.2349,-986.3295,-127.101944,-390.88464
1989-10-04,-954.1149,-173.38718,21.609749,-399.88574,-430.5036
1989-10-05,-854.5039,-416.6227,702.4046,391.92795,-366.09692
1989-10-06,-379.46082,-895.1802,283.59586,741.8974,-48.6377
1989-10-07,-620.9189,-660.6623,-665.259,946.1175,-46.842297
1989-10-08,-963.3546,-524.8008,-832.7868,1020.41376,473.72977
1989-10-09,-1017.8891,-631.4033,-845.58575,761.58655,421.6061
1989-10-10,-561.0481,-691.3529,-815.0404,716.8719,84.8955
1989-10-11,296.40442,-948.50543,-556.37286,495.1993,-294.55026
1989-10-12,1233.8868,-1065.1746,185.62209,210.68344,-109.19875
1989-10-13,1765.7518,-923.15546,-386.72305,-175.01562,-3.090393
1989-10-14,1191.8988,-841.3725,-836.91003,-194.177,-39.338036
1989-10-15,696.901,-756.9314,-72.22507,-32.028233,-520.08496
1989-10-16,270.57455,-451.69943,656.62885,-69.02395,-591.0436
1989-10-17,-269.2052,-397.83844,644.24365,27.726059,-689.3103
1989-10-18,-432.53073,-165.80698,528.3813,56.822266,-373.43564
1989-10-19,750.7303,730.6863,921.8711,-130.69624,-381.7085
1989-10-20,1924.2894,1035.4215,1056.2805,-271.64676,-474.74377
1989-10-21,2371.9783,649.3734,1256.2362,-348.26892,-271.5348
1989-10-22,1943.6498,-483.98264,641.7138,-881.8113,149.60217
1989-10-23,1065.0004,-922.9971,179.83122,-779.46594,260.6743
1989-10-24,1222.9954,-882.7877,384.49985,-191.25505,-277.9913
1989-10-25,1312.6099,-904.72406,281.64664,-294.40652,-10.660681
1989-10-26,803.8275,-945.49445,-422.8109,-595.9296,366.2645
1989-10-27,63.690063,64.79968,-412.46838,-601.92786,367.5935
1989-10-28,131.47284,955.07074,92.6127,-83.77429,157.43964
1989-10-29,400.77512,979.36304,435.3954,173.38109,-666.30835
1989-10-30,204.83522,181.5323,515.93463,653.39124,-694.2923
1989-10-31,80.21921,149.00278,504.89783,695.62823,-764.119
1989-11-01,349.15738,391.1897,639.4834,276.7103,-543.4694
1989-11-02,200.15717,843.2635,540.9408,229.9532,-321.51547
1989-11-03,322.9681,312.2828,651.1787,782.90704,-55.368893
1989-11-04,1396.5737,584.5675,551.2099,905.60455,-32.049038
1989-11-05,1024.7062,686.49036,-391.8313,827.75476,228.59537
1989-11-06,545.514,712.43713,-101.25114,641.90735,299.1367
1989-11-07,483.7256,693.8172,319.95212,584.6399,133.14175
1989-11-08,513.33075,350.51456,433.1907,502.58804,116.309975
1989-11-09,380.2763,224.6485,619.7152,186.6783,-194.14656
1989-11-10,209.33232,549.4876,752.6382,-422.40192,-14.306338
1989-11-11,-335.16385,218.62541,497.47922,-580.31366,489.06308
1989-11-12,-1189.9263,-499.94537,81.752884,-950.02014,621.4503
1989-11-13,-1461.2812,-470.69415,435.9012,-439.814,127.85411
1989-11-14,-1284.1128,-637.7637,-531.3791,-601.4249,-159.7632
1989-11-15,-1546.5715,-84.36503,-511.1923,-187.14035,-506.7727
1989-11-16,-1148.4529,371.75424,98.09504,-215.88838,31.072735
1989-11-17,-825.621,933.9974,465.07202,-606.80786,335.34805
1989-11-18,-1194.9215,1420.7415,116.43894,-1494.1112,668.805
1989-11-19,-1259.9818,1030.0082,-442.44824,-1663.2278,742.0294
1989-11-20,-958.6396,717.88684,-611.47235,-1333.653,543.00806
1989-11-21,-413.5799,185.85628,-1399.0668,-1059.9697,406.41168
1989-11-22,-512.5836,-152.11807,-2272.7505,-208.69624,174.60696
1989-11-23,-368.05768,-57.67978,-2289.983,51.223454,-135.07208
1989-11-24,-563.7516,155.43468,-1666.8722,-159.72058,181.2567
1989-11-25,-433.0495,-503.53653,-1151.8378,-424.29648,508.81653
1989-11-26,-227.92447,-401.40085,-1030.3398,-477.6016,468.47714
1989-11-27,-352.53488,-416.51868,-1330.4479,-258.48862,147.30913
1989-11-28,-1130.9539,-511.91382,-646.4107,-154.35966,175.92722
1989-11-29,-1322.2178,-873.91547,108.95982,-766.24677,202.07347
1989-11-30,-1571.5057,-1126.0309,310.86893,-848.48975,160.04237
1989-12-01,-2202.7021,-1277.3738,452.8357,-742.0279,-157.2477
1989-12-02,-1689.4641,-1742.7944,594.74005,-968.6673,114.38814
1989-12-03,-1661.2427,-1800.854,-531.1546,-1459.1232,-161.09352
1989-12-04,-2219.2249,-1116.8301,-1164.2633,-1211.0687,-509.4879
1989-12-05,-1931.617,-821.7353,-606.8652,-560.61914,195.81133
1989-12-06,-714.0043,-879.1738,-1211.8381,-773.58167,376.20523
1989-12-07,-1018.6725,-674.0854,-1745.1198,-354.4153,-29.852953
1989-12-08,-1247.3514,-127.316986,-1355.3162,-373.37247,97.88533
1989-12-09,-1238.3168,253.26987,-1215.2488,4.9568377,274.34302
1989-12-10,-852.94794,350.9177,-1079.0627,-480.45078,124.03311
1989-12-11,-45.23023,856.4268,-974.9873,-813.132,-31.614729
1989-12-12,857.7642,1213.0576,-1099.0522,-841.19196,199.82446
1989-12-13,1378.6763,1586.6123,-1428.6946,-822.62756,105.30694
1989-12-14,1894.7496,1357.1763,-1360.4335,-842.31854,268.0341
1989-12-15,2139.0457,1373.1562,-1448.8843,-872.2412,353.07297
1989-12-16,2351.469,2528.4875,-1145.2162,-1380.5631,603.7458
1989-12-17,2885.8584,2370.139,-1370.6827,-623.2746,475.48022
1989-12-18,2502.1309,1492.4226,-1293.6237,-510.29395,616.114
1989-12-19,2104.0405,588.6321,-863.6913,-846.34155,253.48793
1989-12-20,1918.7482,876.94867,-117.11597,-1574.3931,21.66852
1989-12-21,2239.0298,853.3091,51.30908,-836.85724,259.9314
1989-12-22,1667.4755,245.0149,-669.376,-177.53316,-197.43558
1989-12-23,1000.7783,533.02496,56.228123,210.15472,-853.211
1989-12-24,1736.4421,1598.6064,1607.1724,-155.7891,-771.3589
1989-12-25,1901.76,1109.7172,2102.253,142.56505,607.9394
1989-12-26,453.7355,89.83529,1114.4507,-37.72621,1449.5618
1989-12-27,-703.9626,527.10364,501.9765,-362.58163,1233.6951
1989-12-28,-1193.0204,361.5279,371.95932,-268.40518,940.6887
1989-12-29,-1594.9144,577.0618,681.27576,-135.27611,536.26544
1989-12-30,-2041.5845,464.01715,401.24686,-146.0891,616.9985
1989-12-31,-1659.8224,767.6739,300.31888,-663.17725,35.538742
1990-01-01,-1344.5015,788.48083,379.98987,-409.55505,-177.592
1990-01-02,-1431.3856,934.4193,300.5744,-235.17976,-126.10143
1990-01-03,-1638.9908,828.78485,620.65155,44.400944,312.87833
1990-01-04,-1147.892,188.2897,1129.2141,-424.31097,365.714
1990-01-05,-553.223,-282.93903,1188.4465,-687.7401,5.1426215
1990-01-06,-289.17062,-291.97748,1646.9196,-208.7786,-185.41383
1990-01-07,-189.9975,-883.57446,1637.4263,-54.89162,95.42605
1990-01-08,-298.9601,-1193.349,1448.9926,-224.20201,-434.3311
1990-01-09,122.62924,-1602.1351,1431.1416,32.784668,-291.20483
1990-01-10,248.47284,-857.0636,1038.9424,-227.98495,-506.85278
1990-01-11,73.28157,-16.601831,953.0675,-231.07077,-754.3481
1990-01-12,-464.15292,-48.290913,1391.2031,525.0121,-177.4254
1990-01-13,-527.58966,-225.32591,1076.3842,309.05634,-11.276874
1990-01-14,-191.51804,-171.2549,1145.8944,550.0921,-146.81099
1990-01-15,1241.9341,-758.8103,1012.1083,288.3712,17.868385
1990-01-16,1599.2766,-698.76733,335.2987,51.04815,-835.84155
1990-01-17,1881.9998,-1125.4299,-33.111645,324.245,-346.76596
1990-01-18,1196.6333,-1251.2698,-141.07372,-87.42295,-628.24664
1990-01-19,1598.846,-721.84845,1105.5173,239.24089,-414.35095
1990-01-20,1477.7129,-1099.9755,738.5664,-282.02466,-367.36066
1990-01-21,808.5894,-430.1044,1232.2432,-116.65491,-994.8092
1990-01-22,962.4091,-66.48394,2151.647,426.5029,-577.576
1990-01-23,2303.9153,301.6596,2039.5387,317.7922,-217.06865
1990-01-24,3372.5872,-20.15805,1015.6669,266.41376,-253.23904
1990-01-25,3842.653,875.8809,374.98627,-31.159567,-161.39305
1990-01-26,3737.8477,807.5237,-304.2166,69.40181,-345.1646
1990-01-27,2431.2048,1067.9183,-424.85983,-798.80865,94.808304
1990-01-28,1890.3972,1518.254,135.40524,-564.0733,262.4825
1990-01-29,2375.4749,2169.5056,524.53,-722.8796,-269.00244
1990-01-30,2404.5342,2452.1392,1129.7504,-257.1764,-326.75885
1990-01-31,2566.011,2201.3442,1437.352,-167.43613,273.34937
1990-02-01,2435.5222,1575.6384,1397.8479,-360.7335,368.03238
1990-02-02,2265.1396,1168.283,1235.7935,-161.51218,250.11058
1990-02-03,2046.7977,382.40494,1187.2719,-356.32544,334.03152
1990-02-04,1842.1583,406.86066,1832.6788,-656.05316,-372.98935
1990-02-05,2121.6455,212.61435,2282.6165,-925.79047,403.22922
1990-02-06,1978.8071,294.90536,1592.4834,-1142.4777,714.4419
1990-02-07,2600.0981,425.55167,1177.5857,-1024.2827,403.627
1990-02-08,2776.2087,-1571.8241,203.05504,-468.45865,41.79102
1990-02-09,1733.376,-1431.8419,538.5613,-401.18002,-256.42664
1990-02-10,2398.5125,-24.301369,705.951,-337.70288,-67.59919
1990-02-11,3627.425,871.62286,642.4701,365.958,-16.162125
1990-02-12,3872.9575,1020.8115,-10.891894,1171.9762,398.92972
1990-02-13,3531.931,962.6203,-261.96368,1262.5763,-94.020195
1990-02-14,3088.9995,903.41376,-1171.8079,1166.6553,-465.7039
1990-02-15,2378.9868,419.9246,-2061.6555,871.5211,-525.1889
1990-02-16,1808.6744,471.23682,-1441.135,70.9407,-419.49313
1990-02-17,2269.3757,1010.9247,486.2296,-0.9114171,-274.1763
1990-02-18,2569.923,827.6712,1374.9729,-123.9331,299.62448
1990-02-19,2875.6106,997.1604,1940.0996,-327.18924,120.64846
1990-02-20,2898.9326,-603.5874,1588.5564,-985.5359,590.69586
1990-02-21,1409.8037,-925.2534,1361.8608,-944.6939,-95.31291
1990-02-22,580.2903,-901.7424,1623.3726,-1112.3977,-529.32404
1990-02-23,709.73566,-1148.835,1449.4401,-937.0869,-139.91151
1990-02-24,1445.9435,-842.51794,668.46124,-823.7692,-341.41083
1990-02-25,2898.5378,-172.67703,615.00183,-223.08545,-540.1133
1990-02-26,4936.9917,-190.6817,131.55173,586.0161,-277.0863
1990-02-27,5240.8315,-1008.7187,-1723.1499,522.8951,-454.92108
1990-02-28,4027.873,-957.2277,-1850.1954,9.311434,-425.23233
1990-03-01,2017.5602,-1373.5282,-1905.4667,341.43747,-109.218956
1990-03-02,-404.1409,-2100.0044,-819.22986,308.63232,-565.77484
1990-03-03,-646.25366,-2272.7036,1363.704,123.54239,-524.14294
1990-03-04,462.48135,-2566.0183,1450.2262,-345.7535,-89.84803
1990-03-05,1771.8107,-2333.9934,304.22644,-791.0493,-44.84988
1990-03-06,1787.273,-1714.0073,-997.9772,-741.6526,-809.0182
1990-03-07,1715.891,-985.29645,-29.670607,-250.59698,-405.26456
1990-03-08,1743.657,-1143.3157,-265.16083,-715.5144,-22.676401
1990-03-09,1400.4176,-1610.3413,-697.6676,-385.5059,-489.40125
1990-03-10,907.32416,-1455.6051,-350.3531,-524.87366,-1079.8208
1990-03-11,1244.6066,-1230.3529,35.105015,-383.51694,-583.72754
1990-03-12,493.59366,-1131.9413,-899.27954,-641.65314,-753.68085
1990-03-13,-268.09174,76.307976,581.786,-205.54852,-1005.58234
1990-03-14,67.07546,-164.6252,2405.48,279.23904,-115.17131
1990-03-15,626.6957,-1055.4637,2389.4104,-640.09015,557.047
1990-03-16,511.9775,-1050.3838,1595.6733,-1409.4515,18.83152
1990-03-17,33.26425,-466.2764,1845.0358,-1009.4168,-246.98357
1990-03-18,29.203913,-546.7615,2004.71,-967.7054,107.3735
1990-03-19,758.28766,-974.97345,1713.3016,-759.0823,31.055944
1990-03-20,1326.0803,-795.6685,1314.2004,-603.9254,-393.6017
1990-03-21,1996.6016,-578.5552,1387.1685,-83.83314,-103.46376
1990-03-22,2265.9404,-1653.3817,390.1468,-67.162796,170.94777
1990-03-23,2381.71,-1311.6133,813.2786,43.8293,-288.64084
1990-03-24,2252.703,-1710.0603,269.48572,231.3322,189.5921
1990-03-25,107.07108,-2062.216,-749.5994,344.02902,-185.66298
1990-03-26,-830.3133,-1234.6449,710.99255,807.81305,25.120409
1990-03-27,-1012.18445,-897.2791,1111.7386,549.17267,528.8655
1990-03-28,-1292.7373,-861.3751,1125.7263,517.5478,257.47998
1990-03-29,-708.32715,-1487.603,1357.077,441.4188,532.5368
1990-03-30,-757.2684,-1996.8615,334.87466,-707.4284,347.46497
1990-03-31,-1359.7579,-1290.2003,18.866331,-995.64935,9.849873
1990-04-01,-775.89685,-463.67316,-188.13982,-1007.209,-31.205883
1990-04-02,546.614,-58.057327,-688.6763,-134.77982,52.159466
1990-04-03,1291.7484,-545.08923,-1284.3046,112.797134,88.94208
1990-04-04,929.779,-785.1841,-745.04675,-209.74243,-74.15561
1990-04-05,227.56215,15.660212,-130.99632,-397.97153,20.370071
1990-04-06,-572.9294,717.0145,-477.02637,-497.23495,510.14667
1990-04-07,-787.5496,175.26541,-339.34647,97.22605,482.0317
1990-04-08,-126.9816,-551.1901,384.59088,304.56442,772.1635
1990-04-09,1068.1774,-892.7475,583.3818,406.24255,904.1305
1990-04-10,2226.1765,-756.89044,339.0637,839.7842,446.90912
1990-04-11,2229.9907,-696.4407,627.5281,1018.3155,150.79778
1990-04-12,1773.5858,-518.7763,1148.0575,570.5136,264.8235
1990-04-13,1218.4526,-96.94462,730.8667,306.81668,198.09317
1990-04-14,1560.172,389.6135,1193.6959,603.3882,-274.4643
1990-04-15,1786.7644,93.849396,986.18494,1139.5048,-134.22417
1990-04-16,1419.6299,-286.1419,1062.1816,1026.9683,-163.01402
1990-04-17,568.9697,-474.24597,1057.6592,881.7667,-11.309973
1990-04-18,-32.237595,-396.61813,1123.4941,929.99854,-160.8395
1990-04-19,-788.22736,-143.93636,91.31915,875.5324,104.85109
1990-04-20,-1554.6525,157.28746,-82.98402,991.7276,427.8585
1990-04-21,-1201.2632,251.15877,243.86084,973.12866,511.49225
1990-04-22,-659.0863,-142.65486,144.72215,774.61707,595.8453
1990-04-23,-744.382,-120.07017,-15.280029,533.0709,240.46324
1990-04-24,-426.72418,-118.24151,486.54416,853.81573,99.898415
1990-04-25,659.9115,-519.6813,1246.9143,947.1934,180.58482
1990-04-26,1224.7699,-1107.758,655.8453,445.29413,491.40152
1990-04-27,806.4633,-1308.7739,81.23701,64.419426,-96.754005
1990-04-28,723.1476,-1201.6011,897.0263,167.82613,-31.844442
1990-04-29,538.53033,-1306.2833,885.6571,-401.906,406.60498
1990-04-30,-446.44257,-1039.9282,443.93042,-662.9493,-5.7642474
1990-05-01,-1580.0862,-549.9666,933.18317,-220.48503,-344.13925
1990-05-02,-1758.2087,-811.1518,1039.8606,-420.58066,-48.127743
1990-05-03,-1597.1036,-811.2457,607.33997,-498.5084,-62.43599
1990-05-04,-1070.8472,-760.00104,312.95905,-354.3283,64.91394
1990-05-05,-473.83167,-674.7384,-72.250565,-478.62735,54.31631
1990-05-06,-231.26257,-538.26556,-338.52814,-487.84747,92.804665
1990-05-07,-345.63635,-434.27002,-521.1662,-256.77692,-73.19195
1990-05-08,-276.26422,-534.8199,-258.05124,-219.76993,116.74683
1990-05-09,-37.492794,-452.37592,33.571537,-1.3809795,72.137215
1990-05-10,388.94724,-558.2667,-240.37433,-205.28297,6.934588
1990-05-11,93.90491,18.595816,-404.88974,-111.52242,-82.31824
1990-05-12,-493.5592,593.30225,-202.29759,-177.6605,173.72845
1990-05-13,-492.37747,373.54562,-212.5537,-288.04825,166.5129
1990-05-14,-23.124422,397.14862,-283.88333,-568.8737,-22.915728
1990-05-15,175.78032,210.97551,-267.632,-571.2669,-261.41617
1990-05-16,31.776136,-166.88365,-420.28116,-602.1501,-116.26663
1990-05-17,-339.5906,-438.61124,-858.6478,-501.42957,-204.0887
1990-05-18,-981.00195,-487.64304,-784.8763,-421.83206,-252.24467
1990-05-19,-1406.8823,-410.9355,-323.65387,-339.42896,-121.579414
1990-05-20,-1189.111,-433.9684,-277.19202,-389.58423,175.06146
1990-05-21,-656.6695,-408.3411,-406.09253,-277.36725,268.6681
1990-05-22,-347.2543,-169.03459,-266.17584,-105.67827,128.10446
1990-05-23,-201.2067,-275.97165,-283.42245,-64.08226,230.94737
1990-05-24,-291.1703,-459.33786,-553.4016,-181.26414,153.40205
1990-05-25,-211.5705,-603.3377,-695.90485,-262.8178,-140.7566
1990-05-26,-521.4565,-630.13385,-394.5153,-274.76,-312.688
1990-05-27,-970.2659,-613.29785,24.29202,102.02915,-295.88586
1990-05-28,-865.15173,-606.8431,682.4347,378.61572,-347.64142
1990-05-29,-344.72903,-496.48343,862.1717,251.59291,-27.31996
1990-05-30,69.5915,-261.1183,344.62927,-269.97095,21.312574
1990-05-31,183.07127,160.76816,377.18137,-291.7936,-143.76102
1990-06-01,363.85135,197.37889,287.7161,-86.95144,-20.175423
1990-06-02,926.29877,161.63974,-4.6408105,244.84756,80.330055
1990-06-03,1342.3923,269.9417,-44.717648,473.64838,123.130196
1990-06-04,1380.3572,428.18292,87.75251,429.095,-124.122665
1990-06-05,1216.3774,367.62762,285.00455,367.40927,-407.185
1990-06-06,923.601,416.95026,229.65944,376.78354,-448.85608
1990-06-07,601.74744,415.4071,-54.816223,436.21317,-173.33731
1990-06-08,-28.7112,129.54022,-653.3818,529.1419,46.267162
1990-06-09,-351.85266,-181.92996,-807.83655,630.24036,-45.93213
1990-06-10,-444.3944,-334.82288,-698.67566,538.5035,-1.7540356
1990-06-11,-686.4769,-317.97964,-611.36865,341.38174,19.171453
1990-06-12,-653.4577,-350.80795,-489.23993,249.09251,-43.482273
1990-06-13,-608.42816,-379.85107,-284.38425,292.7486,-105.711334
1990-06-14,-387.71643,171.45209,56.491364,114.20936,-439.78104
1990-06-15,-400.86832,261.41208,75.895935,31.113989,-407.4831
